TIME,DISTANCE,w_cohere,w_avoid,w_align,w_random,max_acceleration,visible_distance,minimum_distance,max_velocity,weight,w_excretion_freq,w_attract,pheromone_decay,scout_velocity,scout_velocity_decay,scout_near,scout_min_neighbours,scout_minimum_distance,hive_pos
6.9,12.956,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.0,12.819,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.1,12.682,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.2,12.545,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.3,12.408,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.4,12.272,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.5,12.136,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.6,11.999,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.7,11.863,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.8,11.726,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
7.9,11.59,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.0,11.453,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.1,11.317,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.2,11.181,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.3,11.046,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.4,10.911,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.5,10.777,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
